"보고 시작","보고 종료","광고 이름","지출 금액 (KRW)","구매 ROAS(광고 지출 대비 수익률)","광고 세트 예산","광고 세트 예산 유형",구매,"구매 전환값","CPC(전체) (KRW)",전환율(CVR),CTR(전체),클릭(전체),결과,"결과 표시 도구",도달,노출,"장바구니에 담기","평균 구매 전환값","결과당 비용","최근 영향이 큰 변경","광고 게재","동영상 3초 이상 재생","동영상 100% 재생","동영상 재생","기여 설정"
2025-05-10,2025-05-10,250509_여름모공,15468,,220000,"일일 예산",,,2209.714286,0,1.202749,7,,,524,582,,,,2025-05-15T09:47:23+0900,inactive,98,34,480,"클릭 후 7일, 조회 후 1일 또는 참여한 조회 후 1일"
2025-05-10,2025-05-10,"250509_2주 완성",28916,4.481948,220000,"일일 예산",2,129600,2065.428571,0.13333333,1.536773,14,2,actions:offsite_conversion.fb_pixel_purchase,826,911,3,64800,14458,2025-05-15T09:47:23+0900,inactive,147,31,782,"클릭 후 7일, 조회 후 1일 또는 참여한 조회 후 1일"
2025-05-10,2025-05-10,250509_챗GPT,2020,,220000,"일일 예산",,,0,,0,0,,,98,115,,,,2025-05-15T09:47:23+0900,active,20,3,86,"클릭 후 7일, 조회 후 1일 또는 참여한 조회 후 1일"
2025-05-10,2025-05-10,250509_모공청소기,4570,15.273523,220000,"일일 예산",1,69800,1523.333333,0.25,3.797468,3,1,actions:offsite_conversion.fb_pixel_purchase,72,79,1,69800,4570,2025-05-15T09:47:23+0900,active,14,1,68,"클릭 후 7일, 조회 후 1일 또는 참여한 조회 후 1일"
2025-05-10,2025-05-10,250509_땅문서,36678,,220000,"일일 예산",,,2445.2,0,1.010101,15,,,1292,1485,,,,2025-05-15T09:47:23+0900,active,296,23,1274,"클릭 후 7일, 조회 후 1일 또는 참여한 조회 후 1일"
2025-05-10,2025-05-10,250509_Bye,808,,220000,"일일 예산",,,808,0,4.166667,1,,,24,24,,,,2025-05-15T09:47:23+0900,active,,,,"클릭 후 7일, 조회 후 1일 또는 참여한 조회 후 1일"
2025-05-10,2025-05-10,250509_어디까지,23156,4.655381,220000,"일일 예산",2,107800,3308,0.28571429,0.791855,7,2,actions:offsite_conversion.fb_pixel_purchase,753,884,2,53900,11578,2025-05-15T09:47:23+0900,active,,,,"클릭 후 7일, 조회 후 1일 또는 참여한 조회 후 1일"
2025-05-10,2025-05-10,"P2PSBG_ASC(수동 광고8)_250314 - 사본",0,,50000,"일일 예산",,,0,,0,0,,,0,0,,,,2025-04-29T10:34:42+0900,inactive,,,,~
2025-05-10,2025-05-10,"닥토_250327 - 사본",0,,50000,"일일 예산",,,0,,0,0,,,0,0,,,,2025-04-29T10:34:42+0900,inactive,,,,~
2025-05-10,2025-05-10,모공고민(숏)_250409,0,,50000,"일일 예산",,,0,,0,0,,,0,0,,,,2025-04-29T10:34:42+0900,inactive,,,,~
2025-05-10,2025-05-10,올영가지마_250409,0,,50000,"일일 예산",,,0,,0,0,,,0,0,,,,2025-04-29T10:34:42+0900,inactive,,,,~
2025-05-10,2025-05-10,마누라_250410,0,,50000,"일일 예산",,,0,,0,0,,,0,0,,,,2025-04-29T10:34:42+0900,inactive,,,,~
2025-05-10,2025-05-10,써보세요_250410,0,,50000,"일일 예산",,,0,,0,0,,,0,0,,,,2025-04-29T10:34:42+0900,inactive,,,,~
2025-05-10,2025-05-10,삼각이_250410,0,,50000,"일일 예산",,,0,,0,0,,,0,0,,,,2025-04-29T10:34:42+0900,inactive,,,,~
2025-05-10,2025-05-10,"소이현 교체헤드_250410",0,,50000,"일일 예산",,,0,,0,0,,,0,0,,,,2025-04-29T10:34:42+0900,inactive,,,,~
2025-05-10,2025-05-10,담당자_250411,0,,50000,"일일 예산",,,0,,0,0,,,0,0,,,,2025-04-29T10:34:42+0900,not_delivering,,,,~
2025-05-10,2025-05-10,4가지_250418,0,,50000,"일일 예산",,,0,,0,0,,,0,0,,,,2025-04-29T10:34:42+0900,inactive,,,,~
2025-05-10,2025-05-10,색연필_250418,0,,50000,"일일 예산",,,0,,0,0,,,0,0,,,,2025-04-29T10:34:42+0900,inactive,,,,~
2025-05-10,2025-05-10,선착순_250418,0,,50000,"일일 예산",,,0,,0,0,,,0,0,,,,2025-04-29T10:34:42+0900,inactive,,,,~
2025-05-10,2025-05-10,"소이현 방송_250418",0,,50000,"일일 예산",,,0,,0,0,,,0,0,,,,2025-04-29T10:34:42+0900,inactive,,,,~
2025-05-10,2025-05-10,솔직후기_250418,0,,50000,"일일 예산",,,0,,0,0,,,0,0,,,,2025-04-29T10:34:42+0900,inactive,,,,~
2025-05-10,2025-05-10,"일주일 체험_250418",0,,50000,"일일 예산",,,0,,0,0,,,0,0,,,,2025-04-29T10:34:42+0900,inactive,,,,~
2025-05-10,2025-05-10,"소이현 루틴_250418",0,,50000,"일일 예산",,,0,,0,0,,,0,0,,,,2025-04-29T10:34:42+0900,inactive,,,,~
2025-05-10,2025-05-10,봄맞이_250421,0,,50000,"일일 예산",,,0,,0,0,,,0,0,,,,2025-04-29T10:34:42+0900,inactive,,,,~
2025-05-10,2025-05-10,"재구매 1위_250421",0,,50000,"일일 예산",,,0,,0,0,,,0,0,,,,2025-04-29T10:34:42+0900,inactive,,,,~
2025-05-10,2025-05-10,"1+1 혜택_250423",0,,50000,"일일 예산",,,0,,0,0,,,0,0,,,,2025-04-29T10:34:42+0900,inactive,,,,~
2025-05-10,2025-05-10,목부터_250423,0,,50000,"일일 예산",,,0,,0,0,,,0,0,,,,2025-04-29T10:34:42+0900,inactive,,,,~
2025-05-10,2025-05-10,진혹거_250423,0,,50000,"일일 예산",,,0,,0,0,,,0,0,,,,2025-04-29T10:34:42+0900,inactive,,,,~
2025-05-10,2025-05-10,미쳤음_250423,0,,50000,"일일 예산",,,0,,0,0,,,0,0,,,,2025-04-29T10:34:42+0900,inactive,,,,~
2025-05-10,2025-05-10,블랙헤드_250423,0,,50000,"일일 예산",,,0,,0,0,,,0,0,,,,2025-04-29T10:34:42+0900,not_delivering,,,,~
2025-05-10,2025-05-10,"소이현 이것_250423",0,,50000,"일일 예산",,,0,,0,0,,,0,0,,,,2025-04-29T10:34:42+0900,inactive,,,,~
2025-05-10,2025-05-10,한번에_250423,0,,50000,"일일 예산",,,0,,0,0,,,0,0,,,,2025-04-29T10:34:42+0900,inactive,,,,~
