"보고 시작","보고 종료","광고 이름","지출 금액 (KRW)","구매 ROAS(광고 지출 대비 수익률)","광고 세트 예산","광고 세트 예산 유형",구매,"구매 전환값","CPC(전체) (KRW)",전환율(CVR),CTR(전체),클릭(전체),결과,"결과 표시 도구",도달,노출,"장바구니에 담기","평균 구매 전환값","결과당 비용","최근 영향이 큰 변경","광고 게재","동영상 3초 이상 재생","동영상 100% 재생","동영상 재생","기여 설정"
2025-05-06,2025-05-06,색연필_250418,0,,50000,"일일 예산",,,0,,0,0,,,0,0,,,,2025-04-29T10:34:42+0900,inactive,,,,~
2025-05-06,2025-05-06,선착순_250418,0,,50000,"일일 예산",,,0,,0,0,,,0,0,,,,2025-04-29T10:34:42+0900,inactive,,,,~
2025-05-06,2025-05-06,"소이현 방송_250418",16676,,50000,"일일 예산",,,2084.5,0,1.147776,8,,,565,697,1,,,2025-04-29T10:34:42+0900,inactive,123,19,554,"클릭 후 7일, 조회 후 1일 또는 참여한 조회 후 1일"
2025-05-06,2025-05-06,솔직후기_250418,31568,2.2111,50000,"일일 예산",1,69800,1434.909091,0.04166667,1.824212,22,1,actions:offsite_conversion.fb_pixel_purchase,1008,1206,4,69800,31568,2025-04-29T10:34:42+0900,inactive,274,57,969,"클릭 후 7일, 조회 후 1일 또는 참여한 조회 후 1일"
2025-05-06,2025-05-06,"일주일 체험_250418",0,,50000,"일일 예산",,,0,,0,0,,,0,0,,,,2025-04-29T10:34:42+0900,inactive,,,,~
2025-05-06,2025-05-06,"소이현 루틴_250418",0,,50000,"일일 예산",,,0,,0,0,,,0,0,,,,2025-04-29T10:34:42+0900,inactive,,,,~
2025-05-06,2025-05-06,"수동 W 소이현남편(숏) 250307",0,,50000,"일일 예산",,,0,,0,0,,,0,0,,,,2025-04-29T10:34:42+0900,inactive,,,,~
2025-05-06,2025-05-06,"수동 W 소이현파랑(숏) 250307",0,,50000,"일일 예산",,,0,,0,0,,,0,0,,,,2025-04-29T10:34:42+0900,inactive,,,,~
2025-05-06,2025-05-06,"수동 W 쟁여놓자(숏) 250307",0,,50000,"일일 예산",,,0,,0,0,,,0,0,,,,2025-04-29T10:34:42+0900,inactive,,,,~
2025-05-06,2025-05-06,"수동 W 틀린그림(숏) 250307",0,,50000,"일일 예산",,,0,,0,0,,,0,0,,,,2025-04-29T10:34:42+0900,inactive,,,,~
2025-05-06,2025-05-06,"수동 W 쟁여놓자 순서변경 (숏) 250310",0,,50000,"일일 예산",,,0,,0,0,,,0,0,,,,2025-04-29T10:34:42+0900,inactive,,,,~
2025-05-06,2025-05-06,"P2PSBG_ASC(수동 광고4)_250314 - 사본",0,,50000,"일일 예산",,,0,,0,0,,,0,0,,,,2025-04-29T10:34:42+0900,inactive,,,,~
2025-05-06,2025-05-06,"P2PSBG_ASC(수동 광고7)_250314 - 사본",0,,50000,"일일 예산",,,0,,0,0,,,0,0,,,,2025-04-29T10:34:42+0900,inactive,,,,~
2025-05-06,2025-05-06,"P2PSBG_ASC(수동 광고3)_250314 - 사본",0,,50000,"일일 예산",,,0,,0,0,,,0,0,,,,2025-04-29T10:34:42+0900,inactive,,,,~
2025-05-06,2025-05-06,"P2PSBG_ASC(수동 광고11)_250314 - 사본",0,,50000,"일일 예산",,,0,,0,0,,,0,0,,,,2025-04-29T10:34:42+0900,inactive,,,,~
2025-05-06,2025-05-06,"P2PSBG_ASC(수동 광고2)_250314 - 사본",0,,50000,"일일 예산",,,0,,0,0,,,0,0,,,,2025-04-29T10:34:42+0900,inactive,,,,~
2025-05-06,2025-05-06,"P2PSBG_ASC(수동 광고10)_250314 - 사본",0,,50000,"일일 예산",,,0,,0,0,,,0,0,,,,2025-04-29T10:34:42+0900,inactive,,,,~
2025-05-06,2025-05-06,"P2PSBG_ASC(수동 광고8)_250314 - 사본",0,,50000,"일일 예산",,,0,,0,0,,,0,0,,,,2025-04-29T10:34:42+0900,inactive,,,,~
2025-05-06,2025-05-06,"P2PSBG_ASC(수동 광고6)_250314 - 사본",0,,50000,"일일 예산",,,0,,0,0,,,0,0,,,,2025-04-29T10:34:42+0900,inactive,,,,~
2025-05-06,2025-05-06,"P2PSBG_ASC(수동 광고5)_250314 - 사본",0,,50000,"일일 예산",,,0,,0,0,,,0,0,,,,2025-04-29T10:34:42+0900,inactive,,,,~
2025-05-06,2025-05-06,"소이현 피부비결_250327",0,,150000,"일일 예산",,,0,,0,0,,,0,0,,,,2025-04-11T13:35:53+0900,inactive,,,,~
